fecha_chart,fecha_debut,titulo,artista,colaboracion,exitos_previos_artista,ranking,es_navidena
2019-12-14,2019-08-24,F.N,Lil Tjay,0,7,93,0
2019-12-14,2019-12-07,Candy,Doja Cat,0,0,94,0
2019-12-14,2019-11-23,Tusa,Karol G & Nicki Minaj,1,19,95,0
2019-12-14,2019-10-26,Make No Sense,YoungBoy Never Broke Again,0,4,96,0
2019-12-14,2019-11-23,Jerry Sprunger,Tory Lanez & T-Pain,1,8,97,0
2019-12-14,2019-11-30,RITMO (Bad Boys For Life),Black Eyed Peas & J Balvin,1,10,98,0
2019-12-14,2019-12-07,Into The Unknown,Panic! At The Disco,0,8,99,0
2019-12-14,2019-08-03,Baby,Lil Baby & DaBaby,1,16,51,0
2019-12-14,2019-11-16,Easy,DaniLeigh & Chris Brown,1,19,90,0
2019-12-14,2019-10-26,Kinfolks,Sam Hunt,0,11,77,0
2019-12-14,2019-09-14,La Cancion,J Balvin & Bad Bunny,1,19,100,0
2019-12-14,2019-08-17,Prayed For You,Matt Stell,0,5,75,0
2019-12-14,2019-09-21,Enemies,Post Malone & DaBaby,1,21,76,0
2019-12-14,2019-08-03,How Do You Sleep?,Sam Smith,0,14,54,0
2019-12-14,2019-09-14,Heat,Chris Brown & Gunna,1,25,55,0
2019-12-14,2019-08-31,Juicy,Doja Cat & Tyga,1,7,56,0
2019-12-14,2019-09-14,The Bones,Maren Morris,0,7,57,0
2019-12-14,2019-07-27,Time,NF,0,10,58,0
2019-12-14,2019-11-23,Heart On Ice,Rod Wave,0,0,59,0
2019-12-14,2019-09-21,Take What You Want,Post Malone & Ozzy Osbourne & Travis Scott,1,16,60,0
2019-12-14,2019-10-12,VIBEZ,DaBaby,0,7,61,0
2019-12-14,2019-09-28,Remember You Young,Thomas Rhett,0,17,62,0
2019-12-14,2019-12-07,Vete,Bad Bunny,0,9,63,0
2019-12-14,2019-09-28,Hot Girl Bummer,blackbear,0,2,53,0
2019-12-14,2019-11-30,Death,Trippie Redd & DaBaby,1,9,64,0
2019-12-14,2019-10-19,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",1,4,65,0
2019-12-14,2019-08-17,We Were,Keith Urban,0,15,66,0
2019-12-14,2019-06-01,What If I Never Get Over You,Lady Antebellum,0,10,67,0
2019-12-14,2019-12-14,No Idea,Don Toliver,0,0,68,0
2019-12-14,2019-11-16,Ridin' Roads,Dustin Lynch,0,8,69,0
2019-12-14,2019-12-07,Show Yourself,Idina Menzel & Evan Rachel Wood,1,3,70,0
2019-12-14,2019-10-12,Heartache Medication,Jon Pardi,0,9,71,0
2019-12-14,2019-12-14,Like It's Christmas,Jonas Brothers,0,7,72,0
2019-12-14,2019-09-28,Camelot,NLE Choppa,0,6,73,0
2019-12-14,2019-09-21,223's,YNW Melly & 9lokknine,1,5,74,0
2019-12-21,2017-01-07,Feliz Navidad,Jose Feliciano,0,1,34,1
2019-12-21,2019-08-31,Hot,Young Thug & Gunna,1,21,33,0
2019-12-21,2014-01-04,The Christmas Song (Merry Christmas To You),Nat King Cole,0,2,32,0
2019-12-21,2019-06-15,Trampoline,SHAED,0,6,27,0
2019-12-21,2019-11-23,Everything I Wanted,Billie Eilish,0,9,30,0
2019-12-21,2018-07-07,Legends,Juice WRLD,0,7,29,0
2019-12-21,2019-11-23,Woah,Lil Baby,0,9,28,0
2019-12-21,2019-12-21,Adore You,Harry Styles,0,2,35,0
2019-12-21,2019-06-15,Ran$om,Lil Tecca,0,6,31,0
2019-12-21,2019-11-30,Falling,Trevor Daniel,0,0,36,0
2019-12-21,2019-11-16,Don't Start Now,Dua Lipa,0,2,42,0
2019-12-21,2019-03-16,Old Town Road,Lil Nas X & Billy Ray Cyrus,1,15,39,0
2019-12-21,2019-08-31,Lover,Taylor Swift,0,15,40,0
2019-12-21,2019-09-07,One Man Band,Old Dominion,0,12,41,0
2019-12-21,2019-09-28,Graveyard,Halsey,0,16,48,0
2019-12-21,2019-12-14,Happy Holiday / The Holiday Season,Andy Williams,0,2,43,0
2019-12-21,2019-06-22,Only Human,Jonas Brothers,0,7,44,0
2019-12-21,2019-08-24,On Chill,Wale & Jeremih,1,21,45,0
2019-12-21,2019-06-22,Even Though I'm Leaving,Luke Combs,0,11,46,0
2019-12-21,2019-12-21,The Box,Roddy Ricch,0,5,47,0
2019-12-21,2017-01-07,Last Christmas,Wham!,0,2,26,1
2019-12-21,2018-12-15,Rudolph The Red-Nosed Reindeer,Gene Autry,0,2,38,0
2019-12-21,2019-10-19,HIGHEST IN THE ROOM,Travis Scott,0,15,25,0
2019-12-21,2019-11-02,Lose You To Love Me,Selena Gomez,0,13,13,0
2019-12-21,2019-05-18,Truth Hurts,Lizzo,0,6,23,0
2019-12-21,2019-03-02,Robbery,Juice WRLD,0,7,49,0
2019-12-21,2013-01-05,All I Want For Christmas Is You,Mariah Carey,0,6,1,0
2019-12-21,2019-09-14,Circles,Post Malone,0,14,2,0
2019-12-21,2014-01-04,Rockin' Around The Christmas Tree,Brenda Lee,0,2,3,0
2019-12-21,2019-05-25,Someone You Loved,Lewis Capaldi,0,6,4,0
2019-12-21,2019-09-07,Good As Hell,Lizzo,0,6,5,0
2019-12-21,2019-11-16,Roxanne,Arizona Zervas,0,0,6,0
2019-12-21,2019-10-05,Memories,Maroon 5,0,16,7,0
2019-12-21,2018-05-26,Lucid Dreams,Juice WRLD,0,7,8,0
2019-12-21,2019-10-19,Dance Monkey,Tones And I,1,1,9,0
2019-12-21,2018-12-15,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,0,2,24,0
2019-12-21,2017-01-07,A Holly Jolly Christmas,Burl Ives,0,2,10,0
2019-12-21,2019-10-19,Bandit,Juice WRLD & YoungBoy Never Broke Again,1,11,12,0
2019-12-21,2019-10-19,"10,000 Hours",Dan + Shay & Justin Bieber,1,31,14,0
2019-12-21,2016-01-09,Jingle Bell Rock,Bobby Helms,0,2,15,1
2019-12-21,2019-07-06,Senorita,Shawn Mendes & Camila Cabello,1,28,16,0
2019-12-21,2019-12-07,Heartless,The Weeknd,0,16,17,0
2019-12-21,2019-08-03,Ballin',Mustard & Roddy Ricch,1,12,18,0
2019-12-21,2019-06-22,No Guidance,Chris Brown & Drake,1,49,19,0
2019-12-21,2017-01-07,It's The Most Wonderful Time Of The Year,Andy Williams,0,2,20,0
2019-12-21,2019-04-13,Bad Guy,Billie Eilish,0,9,21,0
2019-12-21,2019-07-06,Panini,Lil Nas X,0,7,22,0
2019-12-21,2019-10-12,BOP,DaBaby,0,7,11,0
2019-12-21,2019-07-13,Beautiful People,Ed Sheeran & Khalid,1,33,50,0
2019-12-21,2018-12-22,Sleigh Ride,The Ronettes,0,1,37,0
2019-12-21,2019-12-14,Blinding Lights,The Weeknd,0,16,52,0
2019-12-21,2019-12-07,6 Kiss,Trippie Redd & Juice WRLD & YNW Melly,1,2,78,0
2019-12-21,2019-08-17,Prayed For You,Matt Stell,0,5,79,0
2019-12-21,2019-09-21,223's,YNW Melly & 9lokknine,1,5,80,0
2019-12-21,2019-03-30,Slow Dancing In The Dark,Joji,0,1,81,0
2019-12-21,2019-12-21,My Oh My,Camila Cabello & DaBaby,1,19,82,0
2019-12-21,2019-09-21,Enemies,Post Malone & DaBaby,1,21,83,0
2019-12-21,2019-08-24,Baby Sitter,DaBaby & Offset,1,17,84,0
2019-12-21,2019-12-21,Bad Vibes Forever,XXXTENTACION & PnB Rock & Trippie Redd,1,5,85,0
2019-12-21,2019-12-07,Candy,Doja Cat,0,0,86,0
2019-12-21,2019-03-23,Empty,Juice WRLD,0,7,87,0
2019-12-21,2019-10-26,Kinfolks,Sam Hunt,0,11,77,0
2019-12-21,2019-11-30,We Back,Jason Aldean,0,20,88,0
2019-12-21,2019-11-30,Homesick,Kane Brown,0,11,90,0
2019-12-21,2019-10-19,Nice To Meet Ya,Niall Horan,0,5,91,0
2019-12-21,2019-11-30,Watermelon Sugar,Harry Styles,0,2,92,0
2019-12-21,2019-12-07,Show Yourself,Idina Menzel & Evan Rachel Wood,1,3,93,0
2019-12-21,2019-08-17,We Were,Keith Urban,0,15,94,0
2019-12-21,2019-11-23,Yellow Hearts,Ant Saunders,0,0,95,0
2019-12-21,2019-11-30,RITMO (Bad Boys For Life),Black Eyed Peas & J Balvin,1,10,96,0
2019-12-21,2019-12-21,Lord Above,Fat Joe & Dre & Eminem & Mary J. Blige,1,0,97,0
2019-12-21,2019-12-21,Big Stepper,Roddy Ricch,0,5,98,0
2019-12-21,2019-12-07,Cuban Links,Rod Wave & Kevin Gates,1,4,99,0
2019-12-21,2019-11-16,Easy,DaniLeigh & Chris Brown,1,19,89,0
2019-12-21,2019-12-14,No Idea,Don Toliver,0,0,76,0
2019-12-21,2019-09-28,Hot Girl Bummer,blackbear,0,2,51,0
2019-12-21,2019-12-07,Suicidal,YNW Melly & Juice WRLD,1,10,74,0
2019-12-21,2019-12-07,Vete,Bad Bunny,0,9,75,0
2019-12-21,2019-09-07,Playing Games,Summer Walker,0,5,53,0
2019-12-21,2019-09-14,The Bones,Maren Morris,0,7,54,0
2019-12-21,2019-12-07,Into The Unknown,Idina Menzel & AURORA,1,3,55,0
2019-12-21,2019-09-14,Heat,Chris Brown & Gunna,1,25,56,0
2019-12-21,2019-08-31,Juicy,Doja Cat & Tyga,1,7,57,0
2019-12-21,2019-11-09,Start Wit Me,Roddy Ricch & Gunna,1,11,58,0
2019-12-21,2019-08-03,Hate Me,Ellie Goulding & Juice WRLD,1,19,60,0
2019-12-21,2019-12-14,Like It's Christmas,Jonas Brothers,0,7,61,0
2019-12-21,2019-10-12,VIBEZ,DaBaby,0,7,62,0
2019-12-21,2019-09-28,Remember You Young,Thomas Rhett,0,17,63,0
2019-12-21,2019-12-21,Christmas Tree Farm,Taylor Swift,0,15,59,1
2019-12-21,2019-11-30,Death,Trippie Redd & DaBaby,1,9,64,0
2019-12-21,2019-11-23,Heart On Ice,Rod Wave,0,0,65,0
2019-12-21,2019-09-28,Camelot,NLE Choppa,0,6,66,0
2019-12-21,2019-12-14,Tip Toe,Roddy Ricch & A Boogie Wit da Hoodie,1,17,73,0
2019-12-21,2019-09-21,Take What You Want,Post Malone & Ozzy Osbourne & Travis Scott,1,16,67,0
2019-12-21,2019-11-16,Ridin' Roads,Dustin Lynch,0,8,68,0
2019-12-21,2019-10-19,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",1,4,69,0
2019-12-21,2019-06-01,What If I Never Get Over You,Lady Antebellum,0,10,70,0
2019-12-21,2019-10-12,Heartache Medication,Jon Pardi,0,9,71,0
2019-12-21,2019-12-21,Peta,Roddy Ricch & Meek Mill,1,12,72,0
2019-12-21,2019-12-21,BEST ON EARTH,Russ & BIA,1,1,100,0
2019-12-28,2019-11-23,Woah,Lil Baby,0,10,35,0
2019-12-28,2019-11-23,Everything I Wanted,Billie Eilish,0,10,34,0
2019-12-28,2019-06-15,Trampoline,SHAED,0,7,33,0
2019-12-28,2018-12-15,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,0,3,28,0
2019-12-28,2019-08-31,Hot,Young Thug & Gunna,1,23,31,0
2019-12-28,2014-01-04,The Christmas Song (Merry Christmas To You),Nat King Cole,0,3,30,0
2019-12-28,2019-07-06,Panini,Lil Nas X,0,8,29,0
2019-12-28,2018-12-15,Rudolph The Red-Nosed Reindeer,Gene Autry,0,3,36,0
2019-12-28,2019-05-18,Truth Hurts,Lizzo,0,7,32,0
2019-12-28,2018-12-22,Sleigh Ride,The Ronettes,0,2,37,0
2019-12-28,2019-08-31,Lover,Taylor Swift,0,16,48,0
2019-12-28,2019-06-15,Ran$om,Lil Tecca,0,7,39,0
2019-12-28,2019-12-14,Happy Holiday / The Holiday Season,Andy Williams,0,3,40,0
2019-12-28,2019-03-16,Old Town Road,Lil Nas X & Billy Ray Cyrus,1,17,41,0
2019-12-28,2019-11-16,Don't Start Now,Dua Lipa,0,3,42,0
2019-12-28,2019-12-14,No Idea,Don Toliver,0,1,43,0
2019-12-28,2019-09-07,One Man Band,Old Dominion,0,13,44,0
2019-12-28,2019-06-22,Only Human,Jonas Brothers,0,8,45,0
2019-12-28,2019-08-24,On Chill,Wale & Jeremih,1,23,46,0
2019-12-28,2018-12-22,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,0,3,47,0
2019-12-28,2019-10-19,HIGHEST IN THE ROOM,Travis Scott,0,16,27,0
2019-12-28,2019-11-30,Falling,Trevor Daniel,0,1,38,0
2019-12-28,2019-12-07,Heartless,The Weeknd,0,17,26,0
2019-12-28,2019-08-03,Ballin',Mustard & Roddy Ricch,1,14,14,0
2019-12-28,2019-12-21,Adore You,Harry Styles,0,3,24,0
2019-12-28,2019-06-22,Even Though I'm Leaving,Luke Combs,0,12,49,0
2019-12-28,2014-01-04,Rockin' Around The Christmas Tree,Brenda Lee,0,3,2,0
2019-12-28,2019-09-14,Circles,Post Malone,0,15,3,0
2019-12-28,2019-11-16,Roxanne,Arizona Zervas,0,1,4,0
2019-12-28,2019-12-28,Futsal Shuffle 2020,Lil Uzi Vert,0,8,5,0
2019-12-28,2017-01-07,A Holly Jolly Christmas,Burl Ives,0,3,6,0
2019-12-28,2019-10-05,Memories,Maroon 5,0,17,7,0
2019-12-28,2019-05-25,Someone You Loved,Lewis Capaldi,0,7,8,0
2019-12-28,2016-01-09,Jingle Bell Rock,Bobby Helms,0,3,9,1
2019-12-28,2019-09-07,Good As Hell,Lizzo,0,7,10,0
2019-12-28,2019-04-13,Bad Guy,Billie Eilish,0,10,25,0
2019-12-28,2019-10-19,Dance Monkey,Tones And I,1,2,11,0
2019-12-28,2019-10-19,"10,000 Hours",Dan + Shay & Justin Bieber,1,33,13,0
2019-12-28,2017-01-07,It's The Most Wonderful Time Of The Year,Andy Williams,0,3,15,0
2019-12-28,2019-10-12,BOP,DaBaby,0,8,16,0
2019-12-28,2017-01-07,Last Christmas,Wham!,0,3,17,1
2019-12-28,2019-12-21,The Box,Roddy Ricch,0,6,18,0
2019-12-28,2019-10-19,Bandit,Juice WRLD & YoungBoy Never Broke Again,1,13,19,0
2019-12-28,2019-06-22,No Guidance,Chris Brown & Drake,1,51,20,0
2019-12-28,2019-07-06,Senorita,Shawn Mendes & Camila Cabello,1,30,21,0
2019-12-28,2018-05-26,Lucid Dreams,Juice WRLD,0,8,22,0
2019-12-28,2017-01-07,Feliz Navidad,Jose Feliciano,0,2,23,1
2019-12-28,2019-11-02,Lose You To Love Me,Selena Gomez,0,14,12,0
2019-12-28,2013-01-05,All I Want For Christmas Is You,Mariah Carey,0,7,1,0
2019-12-28,2018-12-29,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters & Mitchell Ayres And His Orchestra,1,0,50,0
2019-12-28,2019-09-28,Graveyard,Halsey,0,17,52,0
2019-12-28,2019-12-28,Nobody But You,Blake Shelton Duet & Gwen Stefani,1,0,79,0
2019-12-28,2019-12-14,Tip Toe,Roddy Ricch & A Boogie Wit da Hoodie,1,19,80,0
2019-12-28,2019-10-26,Kinfolks,Sam Hunt,0,12,81,0
2019-12-28,2019-10-19,Nice To Meet Ya,Niall Horan,0,6,82,0
2019-12-28,2019-12-28,Famous Hoes,NLE Choppa,0,7,83,0
2019-12-28,2019-12-28,Cherry,Harry Styles,0,3,84,0
2019-12-28,2019-12-07,Vete,Bad Bunny,0,10,85,0
2019-12-28,2019-12-28,Golden,Harry Styles,0,3,86,0
2019-12-28,2019-08-17,Prayed For You,Matt Stell,0,6,87,0
2019-12-28,2019-11-30,RITMO (Bad Boys For Life),Black Eyed Peas & J Balvin,1,12,89,0
2019-12-28,2019-12-28,Let Me Know (I Wonder Why Freestyle),Juice WRLD,0,8,78,0
2019-12-28,2019-12-21,Peta,Roddy Ricch & Meek Mill,1,14,90,0
2019-12-28,2019-12-21,BEST ON EARTH,Russ & BIA,1,3,92,0
2019-12-28,2019-08-24,Baby Sitter,DaBaby & Offset,1,19,93,0
2019-12-28,2019-12-07,Candy,Doja Cat,0,1,94,0
2019-12-28,2019-11-23,Yellow Hearts,Ant Saunders,0,1,95,0
2019-12-28,2019-11-30,Homesick,Kane Brown,0,12,96,0
2019-12-28,2019-11-16,Easy,DaniLeigh & Chris Brown,1,21,97,0
2019-12-28,2019-09-21,Enemies,Post Malone & DaBaby,1,23,98,0
2019-12-28,2019-12-28,She,Harry Styles,0,3,99,0
2019-12-28,2019-12-07,6 Kiss,Trippie Redd & Juice WRLD & YNW Melly,1,4,100,0
2019-12-28,2019-09-28,Hot Girl Bummer,blackbear,0,3,51,0
2019-12-28,2019-09-21,223's,YNW Melly & 9lokknine,1,7,91,0
2019-12-28,2019-10-19,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",1,6,77,0
2019-12-28,2019-03-30,Slow Dancing In The Dark,Joji,0,2,88,0
2019-12-28,2019-08-03,Hate Me,Ellie Goulding & Juice WRLD,1,21,75,0
2019-12-28,2019-09-21,Take What You Want,Post Malone & Ozzy Osbourne & Travis Scott,1,18,76,0
2019-12-28,2019-11-30,Watermelon Sugar,Harry Styles,0,3,54,0
2019-12-28,2019-09-14,The Bones,Maren Morris,0,8,55,0
2019-12-28,2019-09-07,Playing Games,Summer Walker,0,6,56,0
2019-12-28,2019-08-31,Juicy,Doja Cat & Tyga,1,9,57,0
2019-12-28,2019-12-07,Suicidal,YNW Melly & Juice WRLD,1,12,58,0
2019-12-28,2019-09-14,Heat,Chris Brown & Gunna,1,27,59,0
2019-12-28,2019-10-12,VIBEZ,DaBaby,0,8,60,0
2019-12-28,2019-12-21,My Oh My,Camila Cabello & DaBaby,1,21,61,0
2019-12-28,2019-12-28,Falling,Harry Styles,0,3,62,0
2019-12-28,2019-12-14,Blinding Lights,The Weeknd,0,17,63,0
2019-12-28,2019-12-14,Like It's Christmas,Jonas Brothers,0,8,53,0
2019-12-28,2019-12-07,Into The Unknown,Idina Menzel & AURORA,1,5,65,0
2019-12-28,2019-10-26,Lights Up,Harry Styles,0,3,64,0
2019-12-28,2019-09-28,Remember You Young,Thomas Rhett,0,18,73,0
2019-12-28,2019-10-12,Heartache Medication,Jon Pardi,0,10,72,0
2019-12-28,2019-09-28,Camelot,NLE Choppa,0,7,71,0
2019-12-28,2019-11-23,Heart On Ice,Rod Wave,0,1,70,0
2019-12-28,2019-11-30,Death,Trippie Redd & DaBaby,1,11,74,0
2019-12-28,2019-06-01,What If I Never Get Over You,Lady Antebellum,0,11,68,0
2019-12-28,2019-12-28,Dirty Iyanna,YoungBoy Never Broke Again,0,5,67,0
2019-12-28,2019-11-16,Ridin' Roads,Dustin Lynch,0,9,66,0
2019-12-28,2019-11-09,Start Wit Me,Roddy Ricch & Gunna,1,13,69,0
2020-01-04,2019-05-18,Truth Hurts,Lizzo,0,7,35,0
2020-01-04,2018-12-29,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters & Mitchell Ayres And His Orchestra,1,0,28,0
2020-01-04,2018-12-29,Christmas (Baby Please Come Home),Darlene Love,0,0,29,1
2020-01-04,2019-07-06,Panini,Lil Nas X,0,8,30,0
2020-01-04,2013-12-21,Underneath The Tree,Kelly Clarkson,0,8,31,0
2020-01-04,2018-12-22,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,0,3,32,0
2020-01-04,2019-10-19,Bandit,Juice WRLD & YoungBoy Never Broke Again,1,13,27,0
2020-01-04,2019-08-31,Hot,Young Thug & Gunna,1,23,33,0
2020-01-04,2019-03-16,Old Town Road,Lil Nas X & Billy Ray Cyrus,1,17,34,0
2020-01-04,2019-01-05,Run Rudolph Run,Chuck Berry,0,0,36,0
2020-01-04,2018-12-29,White Christmas,Bing Crosby,0,0,42,1
2020-01-04,2019-10-19,HIGHEST IN THE ROOM,Travis Scott,0,16,38,0
2020-01-04,2019-12-07,Heartless,The Weeknd,0,17,39,0
2020-01-04,2019-01-05,Blue Christmas,Elvis Presley,0,0,40,0
2020-01-04,2019-11-23,Everything I Wanted,Billie Eilish,0,10,41,0
2020-01-04,2019-01-05,Jingle Bells,Frank Sinatra,0,0,43,0
2020-01-04,2019-12-14,Like It's Christmas,Jonas Brothers,0,8,44,0
2020-01-04,2020-01-04,Baby It's Cold Outside,Dean Martin,0,3,45,0
2020-01-04,2019-06-15,Trampoline,SHAED,0,7,46,0
2020-01-04,2019-11-23,Woah,Lil Baby,0,10,47,0
2020-01-04,2019-07-06,Senorita,Shawn Mendes & Camila Cabello,1,30,26,0
2020-01-04,2018-12-29,(There's No Place Like) Home For The Holidays,Perry Como,0,0,37,0
2020-01-04,2019-06-22,No Guidance,Chris Brown & Drake,1,51,25,0
2020-01-04,2013-01-05,All I Want For Christmas Is You,Mariah Carey,0,7,1,0
2020-01-04,2019-04-13,Bad Guy,Billie Eilish,0,10,23,0
2020-01-04,2014-01-04,Rockin' Around The Christmas Tree,Brenda Lee,0,3,2,0
2020-01-04,2016-01-09,Jingle Bell Rock,Bobby Helms,0,3,3,1
2020-01-04,2017-01-07,A Holly Jolly Christmas,Burl Ives,0,3,4,0
2020-01-04,2019-09-14,Circles,Post Malone,0,15,5,0
2020-01-04,2019-11-16,Roxanne,Arizona Zervas,0,1,6,0
2020-01-04,2017-01-07,It's The Most Wonderful Time Of The Year,Andy Williams,0,3,7,0
2020-01-04,2019-05-25,Someone You Loved,Lewis Capaldi,0,7,8,0
2020-01-04,2019-10-05,Memories,Maroon 5,0,17,9,0
2020-01-04,2019-09-07,Good As Hell,Lizzo,0,7,10,0
2020-01-04,2017-01-07,Last Christmas,Wham!,0,3,11,1
2020-01-04,2019-12-14,Happy Holiday / The Holiday Season,Andy Williams,0,3,24,0
2020-01-04,2017-01-07,Feliz Navidad,Jose Feliciano,0,2,12,1
2020-01-04,2019-12-28,Futsal Shuffle 2020,Lil Uzi Vert,0,8,48,0
2020-01-04,2019-10-19,Dance Monkey,Tones And I,1,2,14,0
2020-01-04,2018-12-15,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,0,3,15,0
2020-01-04,2014-01-04,The Christmas Song (Merry Christmas To You),Nat King Cole,0,3,16,0
2020-01-04,2019-10-19,"10,000 Hours",Dan + Shay & Justin Bieber,1,33,17,0
2020-01-04,2019-11-02,Lose You To Love Me,Selena Gomez,0,14,18,0
2020-01-04,2019-08-03,Ballin',Mustard & Roddy Ricch,1,14,19,0
2020-01-04,2019-10-12,BOP,DaBaby,0,8,20,0
2020-01-04,2018-12-22,Sleigh Ride,The Ronettes,0,2,21,0
2020-01-04,2018-12-15,Rudolph The Red-Nosed Reindeer,Gene Autry,0,3,22,0
2020-01-04,2019-12-21,The Box,Roddy Ricch,0,6,13,0
2020-01-04,2020-01-04,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,0,0,49,0
2020-01-04,2019-11-30,Watermelon Sugar,Harry Styles,0,3,87,0
2020-01-04,2019-11-30,Falling,Trevor Daniel,0,1,51,0
2020-01-04,2019-10-19,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",1,6,78,0
2020-01-04,2019-08-03,Hate Me,Ellie Goulding & Juice WRLD,1,21,79,0
2020-01-04,2019-10-26,Kinfolks,Sam Hunt,0,12,80,0
2020-01-04,2019-12-28,Let Me Know (I Wonder Why Freestyle),Juice WRLD,0,8,81,0
2020-01-04,2019-09-28,Remember You Young,Thomas Rhett,0,18,82,0
2020-01-04,2019-11-30,Death,Trippie Redd & DaBaby,1,11,83,0
2020-01-04,2019-09-21,223's,YNW Melly & 9lokknine,1,7,84,0
2020-01-04,2020-01-04,Slide,H.E.R. & YG,1,14,85,0
2020-01-04,2019-11-30,RITMO (Bad Boys For Life),Black Eyed Peas & J Balvin,1,12,86,0
2020-01-04,2019-11-30,Homesick,Kane Brown,0,12,88,0
2020-01-04,2019-09-21,Take What You Want,Post Malone & Ozzy Osbourne & Travis Scott,1,18,77,0
2020-01-04,2019-03-30,Slow Dancing In The Dark,Joji,0,2,89,0
2020-01-04,2019-12-07,Vete,Bad Bunny,0,10,91,0
2020-01-04,2019-08-24,Baby Sitter,DaBaby & Offset,1,19,92,0
2020-01-04,2019-10-19,Nice To Meet Ya,Niall Horan,0,6,93,0
2020-01-04,2019-11-23,Yellow Hearts,Ant Saunders,0,1,94,0
2020-01-04,2019-12-14,Tip Toe,Roddy Ricch & A Boogie Wit da Hoodie,1,19,95,0
2020-01-04,2019-12-07,Candy,Doja Cat,0,1,96,0
2020-01-04,2019-12-21,BEST ON EARTH,Russ & BIA,1,3,97,0
2020-01-04,2019-11-23,Tusa,Karol G & Nicki Minaj,1,19,98,0
2020-01-04,2019-09-21,Enemies,Post Malone & DaBaby,1,23,99,0
2020-01-04,2019-06-15,Ran$om,Lil Tecca,0,7,50,0
2020-01-04,2019-11-16,Easy,DaniLeigh & Chris Brown,1,21,90,0
2020-01-04,2019-11-09,Start Wit Me,Roddy Ricch & Gunna,1,13,76,0
2020-01-04,2019-07-27,South Of The Border,Ed Sheeran & Camila Cabello & Cardi B,1,21,100,0
2020-01-04,2019-09-28,Camelot,NLE Choppa,0,7,74,0
2020-01-04,2019-10-12,Heartache Medication,Jon Pardi,0,10,75,0
2020-01-04,2019-12-21,Adore You,Harry Styles,0,3,53,0
2020-01-04,2019-09-07,One Man Band,Old Dominion,0,13,54,0
2020-01-04,2019-09-28,Hot Girl Bummer,blackbear,0,3,55,0
2020-01-04,2019-12-07,Suicidal,YNW Melly & Juice WRLD,1,12,56,0
2020-01-04,2019-08-31,Lover,Taylor Swift,0,16,57,0
2020-01-04,2019-08-24,On Chill,Wale & Jeremih,1,23,58,0
2020-01-04,2019-06-22,Even Though I'm Leaving,Luke Combs,0,12,59,0
2020-01-04,2019-12-14,No Idea,Don Toliver,0,1,60,0
2020-01-04,2019-09-28,Graveyard,Halsey,0,17,61,0
2020-01-04,2019-12-21,My Oh My,Camila Cabello & DaBaby,1,21,62,0
2020-01-04,2019-11-16,Don't Start Now,Dua Lipa,0,3,52,0
2020-01-04,2019-09-14,The Bones,Maren Morris,0,8,64,0
2020-01-04,2019-09-07,Playing Games,Summer Walker,0,6,65,0
2020-01-04,2019-09-14,Heat,Chris Brown & Gunna,1,27,66,0
2020-01-04,2019-12-07,Into The Unknown,Idina Menzel & AURORA,1,5,67,0
2020-01-04,2019-10-12,VIBEZ,DaBaby,0,8,68,0
2020-01-04,2020-01-04,Happy Xmas (War Is Over),John Legend,0,5,69,1
2020-01-04,2019-11-23,Heart On Ice,Rod Wave,0,1,70,0
2020-01-04,2019-06-01,What If I Never Get Over You,Lady Antebellum,0,11,71,0
2020-01-04,2019-12-14,Blinding Lights,The Weeknd,0,17,72,0
2020-01-04,2019-11-16,Ridin' Roads,Dustin Lynch,0,9,73,0
2020-01-04,2019-08-31,Juicy,Doja Cat & Tyga,1,9,63,0
2020-01-11,2019-08-31,Lover,Taylor Swift,0,16,34,0
2020-01-11,2019-06-15,Ran$om,Lil Tecca,0,7,33,0
2020-01-11,2019-09-28,Hot Girl Bummer,blackbear,0,3,32,0
2020-01-11,2019-11-23,Woah,Lil Baby,0,10,27,0
2020-01-11,2019-06-22,Even Though I'm Leaving,Luke Combs,0,12,30,0
2020-01-11,2019-03-16,Sucker,Jonas Brothers,0,8,29,0
2020-01-11,2019-05-25,I Don't Care,Ed Sheeran & Justin Bieber,1,40,28,0
2020-01-11,2019-12-21,Adore You,Harry Styles,0,3,35,0
2020-01-11,2019-11-30,Falling,Trevor Daniel,0,1,31,0
2020-01-11,2019-09-14,The Bones,Maren Morris,0,8,36,0
2020-01-11,2019-04-13,Suge,DaBaby,0,8,43,0
2020-01-11,2019-08-24,On Chill,Wale & Jeremih,1,23,39,0
2020-01-11,2019-02-23,Talk,Khalid,0,14,40,0
